区站号,纬度,经度,观测场拔海高度,年,月,平均相对湿度
57417.0,30.21,106.17,315.90000000000003,2017.0,10.0,0.8845161290322581
57420.0,30.45,107.11,418.0,2017.0,10.0,0.9277419354838711
57425.0,30.18,107.24,416.1,2017.0,10.0,0.8964516129032258
57426.0,30.41,107.48,454.5,2017.0,10.0,0.8625806451612904
57431.0,30.5,108.21,257.0,2017.0,10.0,0.8638709677419355
57432.0,30.46,108.24,186.70000000000002,2017.0,10.0,0.822258064516129
57437.0,30.18,108.02,325.6,2017.0,10.0,0.87
57438.0,29.59,108.07,632.3000000000001,2017.0,10.0,0.8661290322580645
57439.0,30.17,108.56,1074.1000000000001,2017.0,10.0,0.863225806451613
57445.0,30.36,109.43,609.2,2017.0,10.0,0.8696774193548388
57447.0,30.17,109.28,457.1,2017.0,10.0,0.8574193548387097
57453.0,30.46,111.19,115.2,2017.0,10.0,0.8319354838709677
57458.0,30.12,110.4,619.9000000000001,2017.0,10.0,0.8961290322580645
57460.0,30.49,111.47,91.80000000000001,2017.0,10.0,0.8680645161290323
57461.0,30.44,111.22,256.5,2017.0,10.0,0.8838709677419355
57462.0,30.52,111.05,139.9,2017.0,10.0,0.9283870967741936
57464.0,30.28,111.11,177.9,2017.0,10.0,0.8941935483870969
57465.0,30.22,111.26,120.10000000000001,2017.0,10.0,0.8519354838709677
57466.0,30.28,111.45,66.4,2017.0,10.0,0.8387096774193549
57469.0,30.11,111.46,69.5,2017.0,10.0,0.7983870967741936
57475.0,30.24,112.54,31.200000000000003,2017.0,10.0,0.8380645161290323
57476.0,30.21,112.09,31.8,2017.0,10.0,0.8938709677419355
57477.0,30.04,112.13,38.400000000000006,2017.0,10.0,0.856774193548387
57481.0,30.57,113.34,30.400000000000002,2017.0,10.0,0.847741935483871
57482.0,30.54,113.57,25.5,2017.0,10.0,0.8019354838709677
57483.0,30.4,113.08,31.900000000000002,2017.0,10.0,0.8558064516129033
57484.0,30.44,112.33,57.2,2017.0,10.0,0.903225806451613
57485.0,30.17,113.28,23.700000000000003,2017.0,10.0,0.8538709677419355
57486.0,30.39,113.51,25.0,2017.0,10.0,0.8374193548387097
57489.0,30.31,114.0,23.6,2017.0,10.0,0.8658064516129033
57491.0,30.52,114.24,31.400000000000002,2017.0,10.0,0.8016129032258065
57492.0,30.5,114.5,40.7,2017.0,10.0,0.8487096774193549
57493.0,30.21,114.2,73.5,2017.0,10.0,0.81
57494.0,30.36,114.03,23.6,2017.0,10.0,0.8819354838709677
57495.0,30.4,114.53,28.1,2017.0,10.0,0.8332258064516129
57496.0,30.15,114.37,35.300000000000004,2017.0,10.0,0.8787096774193549
57498.0,30.31,114.56,26.200000000000003,2017.0,10.0,0.8309677419354838
57499.0,30.04,114.53,40.300000000000004,2017.0,10.0,0.8300000000000001
57502.0,29.42,105.42,394.70000000000005,2017.0,10.0,0.9170967741935483
57503.0,29.37,105.07,349.70000000000005,2017.0,10.0,0.9067741935483871
57505.0,29.25,105.35,338.0,2017.0,10.0,0.9109677419354839
57506.0,29.22,105.54,353.0,2017.0,10.0,0.9016129032258065
57507.0,29.2,105.18,385.70000000000005,2017.0,10.0,0.9329032258064517
57508.0,29.09,105.22,301.0,2017.0,10.0,0.9564516129032258
57509.0,28.59,106.55,599.8000000000001,2017.0,10.0,0.9296774193548387
57510.0,29.51,106.04,326.3,2017.0,10.0,0.9109677419354839
57511.0,29.51,106.27,240.8,2017.0,10.0,0.8935483870967742
57512.0,29.58,106.16,364.5,2017.0,10.0,0.9083870967741936
57513.0,29.44,106.37,464.70000000000005,2017.0,10.0,0.8790322580645161
57514.0,29.35,106.13,331.5,2017.0,10.0,0.8903225806451613
57516.0,29.35,106.28,259.1,2017.0,10.0,0.8496774193548388
57517.0,29.17,106.15,261.40000000000003,2017.0,10.0,0.873225806451613
57518.0,29.2,106.3,506.1,2017.0,10.0,0.9161290322580645
57519.0,29.1,107.07,698.8000000000001,2017.0,10.0,0.862258064516129
57520.0,29.5,107.04,377.6,2017.0,10.0,0.8754838709677419
57522.0,29.44,107.16,372.8,2017.0,10.0,0.8874193548387096
57523.0,29.51,107.44,290.5,2017.0,10.0,0.8480645161290323
57525.0,29.19,107.44,406.90000000000003,2017.0,10.0,0.8690322580645162
57536.0,29.31,108.46,786.9000000000001,2017.0,10.0,0.8874193548387096
57537.0,29.18,108.1,322.20000000000005,2017.0,10.0,0.864516129032258
57540.0,29.41,109.09,776.9000000000001,2017.0,10.0,0.8516129032258064
57541.0,30.0,109.29,532.5,2017.0,10.0,0.8690322580645162
57543.0,29.54,110.02,539.8000000000001,2017.0,10.0,0.8761290322580645
57544.0,29.28,109.27,488.70000000000005,2017.0,10.0,0.8387096774193549
57545.0,29.32,109.25,502.8,2017.0,10.0,0.8719354838709678
57554.0,29.24,110.1,322.20000000000005,2017.0,10.0,0.8596774193548388
57558.0,29.08,110.28,183.5,2017.0,10.0,0.8045161290322581
57562.0,29.35,111.22,116.9,2017.0,10.0,0.8709677419354839
57564.0,29.26,111.08,103.0,2017.0,10.0,0.7870967741935484
57565.0,29.4,111.44,38.1,2017.0,10.0,0.9058064516129032
57566.0,29.27,111.39,51.5,2017.0,10.0,0.8364516129032258
57571.0,29.42,112.24,35.7,2017.0,10.0,0.8709677419354839
57573.0,29.5,112.54,30.0,2017.0,10.0,0.8341935483870968
57574.0,29.22,112.24,36.0,2017.0,10.0,0.8941935483870969
57575.0,29.31,112.33,31.0,2017.0,10.0,0.8306451612903226
57577.0,29.24,112.1,36.9,2017.0,10.0,0.8403225806451613
57581.0,29.49,113.27,27.400000000000002,2017.0,10.0,0.8254838709677419
57582.0,29.43,113.53,46.900000000000006,2017.0,10.0,0.8241935483870968
57583.0,29.55,113.58,61.7,2017.0,10.0,0.8361290322580645
57584.0,29.23,113.05,53.0,2017.0,10.0,0.8761290322580645
57585.0,29.29,113.27,60.400000000000006,2017.0,10.0,0.8780645161290324
57586.0,29.32,114.02,78.5,2017.0,10.0,0.7816129032258065
57589.0,29.16,113.53,146.20000000000002,2017.0,10.0,0.8487096774193549
57590.0,29.51,114.22,98.80000000000001,2017.0,10.0,0.8519354838709677
57595.0,29.37,114.27,99.9,2017.0,10.0,0.8216129032258064
57596.0,29.38,114.12,751.4000000000001,2017.0,10.0,0.8803225806451613
57598.0,29.02,114.35,146.8,2017.0,10.0,0.8535483870967743
57600.0,28.43,105.04,420.90000000000003,2017.0,10.0,0.9441935483870968
57603.0,28.49,105.5,283.40000000000003,2017.0,10.0,0.9393548387096775
57604.0,28.47,105.23,368.8,2017.0,10.0,0.9406451612903226
57605.0,28.02,105.49,537.7,2017.0,10.0,0.8458064516129032
57606.0,28.08,106.5,972.0,2017.0,10.0,0.856774193548387
57608.0,28.1,105.26,377.5,2017.0,10.0,0.8851612903225806
57609.0,28.35,105.42,317.0,2017.0,10.0,0.9674193548387097
57612.0,29.0,106.39,474.70000000000005,2017.0,10.0,0.9258064516129032
57614.0,28.2,106.13,1180.2,2017.0,10.0,0.9038709677419355
57623.0,28.53,107.36,685.6,2017.0,10.0,0.8225806451612904
57625.0,28.32,107.28,816.4000000000001,2017.0,10.0,0.8729032258064517
57633.0,28.49,108.46,826.5,2017.0,10.0,0.8938709677419355
57634.0,28.31,107.53,660.3000000000001,2017.0,10.0,0.8712903225806451
57635.0,28.22,109.01,548.7,2017.0,10.0,0.886774193548387
57636.0,28.34,108.3,334.6,2017.0,10.0,0.8006451612903226
57637.0,28.15,108.06,629.5,2017.0,10.0,0.8548387096774194
57640.0,28.35,109.27,341.0,2017.0,10.0,0.913225806451613
57642.0,28.42,109.39,325.3,2017.0,10.0,0.8525806451612904
57643.0,29.0,109.5,268.2,2017.0,10.0,0.8880645161290324
57646.0,28.37,109.57,302.1,2017.0,10.0,0.9061290322580645
57647.0,28.09,109.11,406.1,2017.0,10.0,0.847741935483871
57649.0,28.14,109.41,254.60000000000002,2017.0,10.0,0.88
57655.0,28.28,110.24,151.6,2017.0,10.0,0.8035483870967742
57657.0,28.13,110.12,186.0,2017.0,10.0,0.8361290322580645
57658.0,28.0,110.12,152.8,2017.0,10.0,0.9135483870967742
57661.0,28.55,111.29,48.7,2017.0,10.0,0.9229032258064517
57662.0,29.07,111.41,150.6,2017.0,10.0,0.8461290322580645
57663.0,28.55,111.57,31.900000000000002,2017.0,10.0,0.8487096774193549
57666.0,28.3,112.1,136.9,2017.0,10.0,0.8870967741935484
57669.0,28.23,111.13,128.3,2017.0,10.0,0.8461290322580645
57671.0,28.51,112.22,37.0,2017.0,10.0,0.8280645161290323
57673.0,28.41,112.53,53.2,2017.0,10.0,0.8425806451612904
57674.0,28.34,112.23,46.300000000000004,2017.0,10.0,0.85
57678.0,28.15,112.33,74.7,2017.0,10.0,0.8277419354838711
57679.0,28.13,113.12,101.4,2017.0,10.0,0.867741935483871
57680.0,28.51,113.06,82.5,2017.0,10.0,0.885483870967742
57682.0,28.43,113.34,106.30000000000001,2017.0,10.0,0.8629032258064517
57687.0,28.07,112.47,119.0,2017.0,10.0,0.8322580645161289
57688.0,28.09,113.38,101.10000000000001,2017.0,10.0,0.8316129032258064
57694.0,28.32,114.23,259.8,2017.0,10.0,0.8409677419354838
57696.0,28.24,114.47,91.7,2017.0,10.0,0.8809677419354839
57698.0,28.06,114.26,122.5,2017.0,10.0,0.8451612903225807
57699.0,28.14,114.58,93.4,2017.0,10.0,0.7793548387096775
57707.0,27.18,105.17,1510.6000000000001,2017.0,10.0,0.8454838709677419
57708.0,27.09,105.36,1700.0,2017.0,10.0,0.8938709677419355
57710.0,27.48,106.24,890.3000000000001,2017.0,10.0,0.8212903225806452
57712.0,27.44,106.57,983.5,2017.0,10.0,0.8654838709677419
57714.0,27.28,106.14,942.0,2017.0,10.0,0.8290322580645162
57717.0,27.32,106.5,974.1,2017.0,10.0,0.8551612903225807
57718.0,27.06,106.43,1112.1000000000001,2017.0,10.0,0.8580645161290323
57719.0,27.04,106.58,1275.6000000000001,2017.0,10.0,0.864516129032258
57720.0,27.53,107.1,889.3000000000001,2017.0,10.0,0.8332258064516129
57722.0,27.46,107.28,792.2,2017.0,10.0,0.8425806451612904
57723.0,27.59,107.43,710.2,2017.0,10.0,0.864516129032258
57728.0,27.03,107.28,1129.6000000000001,2017.0,10.0,0.8738709677419355
57729.0,27.14,107.53,622.1,2017.0,10.0,0.8019354838709677
57731.0,27.57,108.15,416.8,2017.0,10.0,0.7851612903225806
57732.0,28.01,108.24,521.5,2017.0,10.0,0.8151612903225807
57734.0,27.34,108.14,467.5,2017.0,10.0,0.822258064516129
57735.0,27.11,108.49,404.3,2017.0,10.0,0.8341935483870968
57736.0,27.42,108.51,369.20000000000005,2017.0,10.0,0.8232258064516129
57737.0,27.02,108.07,547.3000000000001,2017.0,10.0,0.8029032258064517
57738.0,27.03,108.25,516.3000000000001,2017.0,10.0,0.8258064516129032
57739.0,27.14,108.55,394.8,2017.0,10.0,0.85
57740.0,27.57,109.36,349.6,2017.0,10.0,0.8461290322580645
57741.0,27.43,109.1,353.20000000000005,2017.0,10.0,0.8138709677419356
57742.0,27.31,109.12,884.3000000000001,2017.0,10.0,0.9029032258064517
57743.0,27.53,109.48,176.60000000000002,2017.0,10.0,0.8470967741935483
57744.0,27.22,109.1,355.5,2017.0,10.0,0.852258064516129
57745.0,27.27,109.41,272.2,2017.0,10.0,0.8861290322580645
57749.0,27.34,110.0,257.8,2017.0,10.0,0.8564516129032258
57752.0,27.55,110.36,204.0,2017.0,10.0,0.8329032258064517
57754.0,27.13,109.5,252.0,2017.0,10.0,0.8758064516129033
57758.0,27.02,110.36,339.5,2017.0,10.0,0.8322580645161289
57760.0,27.42,111.26,249.20000000000002,2017.0,10.0,0.795483870967742
57761.0,27.45,111.18,211.9,2017.0,10.0,0.7780645161290324
57762.0,27.41,111.42,165.0,2017.0,10.0,0.8329032258064517
57763.0,27.41,112.0,205.8,2017.0,10.0,0.7619354838709677
57766.0,27.11,111.27,311.0,2017.0,10.0,0.8116129032258064
57767.0,27.08,111.0,308.40000000000003,2017.0,10.0,0.8129032258064517
57768.0,27.19,111.27,242.5,2017.0,10.0,0.8096774193548387
57769.0,27.14,111.44,252.60000000000002,2017.0,10.0,0.8558064516129033
57771.0,27.56,112.32,88.30000000000001,2017.0,10.0,0.8154838709677419
57772.0,27.45,112.3,86.9,2017.0,10.0,0.7929032258064517
57773.0,27.53,112.5,63.800000000000004,2017.0,10.0,0.8367741935483871
57774.0,27.27,112.1,100.0,2017.0,10.0,0.7870967741935484
57776.0,27.18,112.42,1265.9,2017.0,10.0,0.9167741935483871
57777.0,27.14,112.52,63.300000000000004,2017.0,10.0,0.8029032258064517
57778.0,27.05,112.57,70.3,2017.0,10.0,0.8070967741935483
57779.0,27.03,113.21,115.2,2017.0,10.0,0.8580645161290323
57780.0,27.52,113.1,74.60000000000001,2017.0,10.0,0.7938709677419356
57781.0,27.39,113.3,74.4,2017.0,10.0,0.8103225806451613
57783.0,27.53,113.49,118.60000000000001,2017.0,10.0,0.8206451612903226
57786.0,27.38,113.51,117.5,2017.0,10.0,0.7977419354838711
57789.0,27.08,113.57,194.5,2017.0,10.0,0.7912903225806451
57792.0,27.49,114.41,93.7,2017.0,10.0,0.7658064516129032
57793.0,27.48,114.23,131.3,2017.0,10.0,0.8038709677419356
57794.0,27.38,114.01,177.20000000000002,2017.0,10.0,0.8254838709677419
57796.0,27.5,114.53,189.3,2017.0,10.0,0.7358064516129033
57798.0,27.24,114.36,85.9,2017.0,10.0,0.7890322580645162
57799.0,27.03,114.55,71.2,2017.0,10.0,0.7690322580645161
57800.0,26.46,105.22,1457.1000000000001,2017.0,10.0,0.8254838709677419
57803.0,27.02,106.01,1231.4,2017.0,10.0,0.8077419354838711
57805.0,26.41,105.46,1319.3000000000002,2017.0,10.0,0.8648387096774194
57806.0,26.15,105.54,1431.1000000000001,2017.0,10.0,0.8248387096774193
57807.0,26.12,105.28,1361.9,2017.0,10.0,0.8719354838709678
57808.0,26.19,105.45,1274.5,2017.0,10.0,0.8258064516129032
57809.0,26.04,105.45,1251.0,2017.0,10.0,0.8203225806451613
57811.0,26.5,106.36,1296.7,2017.0,10.0,0.8490322580645162
57813.0,26.35,106.28,1300.0,2017.0,10.0,0.8461290322580645
57814.0,26.25,106.16,1298.2,2017.0,10.0,0.8325806451612904
57816.0,26.35,106.44,1223.8,2017.0,10.0,0.8180645161290323
57818.0,26.02,106.27,1140.0,2017.0,10.0,0.8141935483870968
57821.0,26.42,107.3,925.0,2017.0,10.0,0.8416129032258064
57822.0,26.54,107.54,835.0,2017.0,10.0,0.8587096774193549
57824.0,26.35,107.14,1001.0,2017.0,10.0,0.8116129032258064
57825.0,26.36,107.59,720.3000000000001,2017.0,10.0,0.8087096774193548
57827.0,26.19,107.32,969.1,2017.0,10.0,0.8809677419354839
57828.0,26.3,107.35,983.8000000000001,2017.0,10.0,0.9067741935483871
57829.0,26.12,107.48,963.2,2017.0,10.0,0.8641935483870968
57832.0,26.58,108.4,626.9000000000001,2017.0,10.0,0.8587096774193549
57834.0,26.41,108.18,641.3000000000001,2017.0,10.0,0.8316129032258064
57835.0,26.44,108.26,527.2,2017.0,10.0,0.8287096774193549
57837.0,26.24,108.04,839.0,2017.0,10.0,0.8487096774193549
57839.0,26.14,109.08,568.8000000000001,2017.0,10.0,0.8654838709677419
57840.0,26.54,109.12,401.40000000000003,2017.0,10.0,0.8506451612903225
57841.0,26.34,109.4,320.3,2017.0,10.0,0.8345161290322581
57842.0,26.53,109.43,281.40000000000003,2017.0,10.0,0.8274193548387097
57844.0,26.41,109.11,343.0,2017.0,10.0,0.8448387096774194
57845.0,26.1,109.47,397.5,2017.0,10.0,0.8619354838709677
57846.0,26.35,110.09,310.3,2017.0,10.0,0.7745161290322581
57851.0,26.28,110.5,346.1,2017.0,10.0,0.8435483870967743
57853.0,26.44,110.38,341.0,2017.0,10.0,0.7861290322580645
57857.0,26.22,110.19,477.70000000000005,2017.0,10.0,0.8574193548387097
57859.0,26.02,110.38,408.40000000000003,2017.0,10.0,0.7961290322580645
57860.0,27.0,111.17,283.3,2017.0,10.0,0.7870967741935484
57865.0,26.29,111.36,192.8,2017.0,10.0,0.7670967741935484
57866.0,26.14,111.37,172.60000000000002,2017.0,10.0,0.8070967741935483
57867.0,26.24,111.17,169.0,2017.0,10.0,0.7545161290322581
57868.0,26.36,111.51,113.2,2017.0,10.0,0.6996774193548387
57870.0,26.48,112.06,151.6,2017.0,10.0,0.7693548387096775
57871.0,26.59,112.22,90.80000000000001,2017.0,10.0,0.793225806451613
57872.0,26.53,112.36,104.9,2017.0,10.0,0.7561290322580645
57874.0,26.25,112.24,116.60000000000001,2017.0,10.0,0.7825806451612904
57875.0,26.45,112.41,137.0,2017.0,10.0,0.8
57876.0,26.26,112.5,135.0,2017.0,10.0,0.8516129032258064
57881.0,26.43,113.16,101.80000000000001,2017.0,10.0,0.8312903225806452
57882.0,26.48,113.33,136.20000000000002,2017.0,10.0,0.7719354838709677
57883.0,26.45,114.17,253.0,2017.0,10.0,0.8145161290322581
57886.0,26.29,113.48,268.8,2017.0,10.0,0.8519354838709677
57887.0,26.08,113.07,167.60000000000002,2017.0,10.0,0.8412903225806452
57889.0,26.05,113.57,835.9000000000001,2017.0,10.0,0.8329032258064517
57891.0,26.56,114.15,153.0,2017.0,10.0,0.8738709677419355
57894.0,26.35,114.1,843.0,2017.0,10.0,0.9151612903225806
57895.0,26.28,114.47,101.60000000000001,2017.0,10.0,0.8167741935483871
57896.0,26.2,114.3,126.10000000000001,2017.0,10.0,0.7819354838709677
57899.0,26.48,114.55,71.4,2017.0,10.0,0.7548387096774194
57900.0,25.5,105.13,1552.7,2017.0,10.0,0.8725806451612904
57902.0,25.26,105.11,1378.5,2017.0,10.0,0.8461290322580645
57903.0,25.56,105.36,1142.0,2017.0,10.0,0.8516129032258064
57905.0,25.24,105.37,1184.9,2017.0,10.0,0.8687096774193549
57906.0,25.11,106.05,566.8000000000001,2017.0,10.0,0.7996774193548387
57907.0,25.05,104.54,1299.6000000000001,2017.0,10.0,0.8938709677419355
57908.0,25.07,105.29,1394.5,2017.0,10.0,0.8696774193548388
57909.0,24.59,105.49,584.8000000000001,2017.0,10.0,0.8780645161290324
57910.0,25.46,106.05,1197.6000000000001,2017.0,10.0,0.8164516129032258
57911.0,26.4,106.39,1323.0,2017.0,10.0,0.8119354838709677
57912.0,26.08,106.38,990.9000000000001,2017.0,10.0,0.8003225806451613
57913.0,26.27,106.59,1093.7,2017.0,10.0,0.7796774193548387
57914.0,26.25,106.4,1149.0,2017.0,10.0,0.8338709677419356
57915.0,26.38,106.46,1104.0,2017.0,10.0,0.7864516129032257
57916.0,25.26,106.46,440.3,2017.0,10.0,0.8370967741935483
57921.0,25.51,107.21,821.4000000000001,2017.0,10.0,0.8212903225806452
57922.0,25.5,107.33,1013.3000000000001,2017.0,10.0,0.8435483870967743
57923.0,25.59,107.52,452.0,2017.0,10.0,0.8409677419354838
57926.0,25.25,107.53,428.70000000000005,2017.0,10.0,0.7864516129032257
57927.0,24.58,107.11,287.3,2017.0,10.0,0.8425806451612904
57932.0,25.56,108.31,285.7,2017.0,10.0,0.8167741935483871
57936.0,25.45,108.55,258.1,2017.0,10.0,0.8322580645161289
57941.0,25.47,109.36,197.3,2017.0,10.0,0.7819354838709677
57942.0,25.48,110.0,268.0,2017.0,10.0,0.7803225806451612
57947.0,25.14,109.24,161.5,2017.0,10.0,0.7393548387096774
57948.0,25.05,109.15,122.7,2017.0,10.0,0.7022580645161289
57949.0,24.59,110.0,156.8,2017.0,10.0,0.6816129032258064
57954.0,25.14,110.09,222.5,2017.0,10.0,0.6635483870967742
57955.0,25.37,110.4,224.0,2017.0,10.0,0.7151612903225807
57956.0,25.25,110.19,167.9,2017.0,10.0,0.6825806451612904
57957.0,25.19,110.18,164.4,2017.0,10.0,0.6448387096774194
57958.0,25.05,110.19,151.3,2017.0,10.0,0.7087096774193549
57960.0,25.56,111.04,195.60000000000002,2017.0,10.0,0.7283870967741936
57962.0,25.58,111.39,167.8,2017.0,10.0,0.7658064516129032
57964.0,25.3,111.09,263.1,2017.0,10.0,0.7603225806451613
57965.0,25.32,111.36,192.20000000000002,2017.0,10.0,0.7464516129032258
57966.0,25.36,111.58,244.20000000000002,2017.0,10.0,0.75
57969.0,25.17,111.19,269.0,2017.0,10.0,0.727741935483871
57971.0,25.55,112.12,224.20000000000002,2017.0,10.0,0.7232258064516129
57972.0,25.44,112.58,368.8,2017.0,10.0,0.8719354838709678
57973.0,25.45,112.43,329.1,2017.0,10.0,0.8109677419354838
57974.0,25.35,112.22,214.5,2017.0,10.0,0.7961290322580645
57975.0,25.23,112.12,277.0,2017.0,10.0,0.8370967741935483
57976.0,25.24,112.56,222.8,2017.0,10.0,0.7545161290322581
57978.0,25.16,112.33,292.0,2017.0,10.0,0.765483870967742
57981.0,25.58,113.13,139.3,2017.0,10.0,0.8461290322580645
57985.0,25.33,113.41,609.8000000000001,2017.0,10.0,0.8106451612903226
57988.0,25.07,113.21,143.20000000000002,2017.0,10.0,0.7119354838709677
57989.0,25.04,113.46,112.7,2017.0,10.0,0.7980645161290323
57990.0,25.42,114.19,280.0,2017.0,10.0,0.7938709677419356
57991.0,25.48,114.33,140.20000000000002,2017.0,10.0,0.737741935483871
57992.0,25.4,114.45,127.0,2017.0,10.0,0.8303225806451613
57993.0,25.52,115.0,137.5,2017.0,10.0,0.7674193548387096
57994.0,25.24,114.21,215.60000000000002,2017.0,10.0,0.782258064516129
57995.0,25.21,114.52,204.4,2017.0,10.0,0.7506451612903225
57996.0,25.06,114.15,149.70000000000002,2017.0,10.0,0.7280645161290323
58001.0,34.26,115.06,56.300000000000004,2017.0,10.0,0.8293548387096774
58002.0,34.51,115.35,49.0,2017.0,10.0,0.8074193548387096
58003.0,34.57,115.53,45.400000000000006,2017.0,10.0,0.7787096774193549
58004.0,34.39,115.09,60.6,2017.0,10.0,0.7803225806451612
58005.0,34.26,115.32,50.800000000000004,2017.0,10.0,0.8570967741935483
58006.0,34.23,115.53,46.300000000000004,2017.0,10.0,0.8
58007.0,34.04,115.18,47.2,2017.0,10.0,0.7867741935483871
58008.0,34.28,115.2,54.400000000000006,2017.0,10.0,0.8287096774193549
58011.0,34.48,116.04,46.2,2017.0,10.0,0.772258064516129
58012.0,34.4,116.39,42.0,2017.0,10.0,0.8183870967741936
58013.0,34.45,116.54,36.5,2017.0,10.0,0.7609677419354839
58015.0,34.27,116.2,44.2,2017.0,10.0,0.8167741935483871
58016.0,34.11,116.58,34.7,2017.0,10.0,0.7883870967741936
58017.0,34.15,116.08,41.0,2017.0,10.0,0.7816129032258065
58020.0,34.48,117.08,35.1,2017.0,10.0,0.6864516129032258
58021.0,34.47,117.17,80.5,2017.0,10.0,0.7235483870967743
58022.0,34.45,117.34,48.300000000000004,2017.0,10.0,0.757741935483871
58024.0,34.52,117.35,77.7,2017.0,10.0,0.7183870967741937
58025.0,34.34,117.44,27.6,2017.0,10.0,0.7538709677419355
58026.0,34.24,118.01,25.700000000000003,2017.0,10.0,0.7696774193548387
58027.0,34.17,117.1,41.2,2017.0,10.0,0.7496774193548388
58030.0,34.53,118.01,44.5,2017.0,10.0,0.7351612903225807
58032.0,34.57,118.39,90.10000000000001,2017.0,10.0,0.7264516129032258
58034.0,34.36,118.19,36.2,2017.0,10.0,0.7661290322580645
58035.0,34.2,118.21,29.3,2017.0,10.0,0.7941935483870968
58036.0,34.33,118.43,32.9,2017.0,10.0,0.7648387096774194
58038.0,34.05,118.47,10.4,2017.0,10.0,0.8174193548387096
58040.0,34.51,119.08,5.300000000000001,2017.0,10.0,0.746774193548387
58041.0,34.47,119.26,26.900000000000002,2017.0,10.0,0.6948387096774193
58044.0,34.32,119.14,4.7,2017.0,10.0,0.7396774193548388
58045.0,34.12,119.36,4.800000000000001,2017.0,10.0,0.8187096774193549
58047.0,34.15,119.14,4.800000000000001,2017.0,10.0,0.7774193548387096
58048.0,34.07,119.21,4.2,2017.0,10.0,0.8177419354838711
58049.0,34.01,119.48,4.1000000000000005,2017.0,10.0,0.8706451612903225
58100.0,33.39,115.1,41.400000000000006,2017.0,10.0,0.8196774193548387
58101.0,33.52,115.29,41.300000000000004,2017.0,10.0,0.8183870967741936
58102.0,33.47,115.44,39.1,2017.0,10.0,0.7687096774193549
58104.0,33.24,115.04,41.2,2017.0,10.0,0.8200000000000001
58107.0,33.01,115.17,35.800000000000004,2017.0,10.0,0.7858064516129032
58108.0,33.2,115.22,38.0,2017.0,10.0,0.8193548387096774
58109.0,33.08,115.39,31.0,2017.0,10.0,0.847741935483871
58111.0,33.58,116.27,32.5,2017.0,10.0,0.7845161290322581
58112.0,30.44,116.27,968.2,2017.0,10.0,0.8635483870967743
58113.0,33.57,116.42,32.2,2017.0,10.0,0.7774193548387096
58114.0,33.29,116.11,31.200000000000003,2017.0,10.0,0.766774193548387
58116.0,34.02,116.52,32.9,2017.0,10.0,0.8396774193548387
58117.0,33.08,116.12,27.900000000000002,2017.0,10.0,0.8190322580645162
58118.0,33.16,116.31,26.0,2017.0,10.0,0.8241935483870968
58122.0,33.38,116.59,25.900000000000002,2017.0,10.0,0.7958064516129032
58125.0,33.35,117.31,22.900000000000002,2017.0,10.0,0.8480645161290323
58126.0,33.28,117.52,19.5,2017.0,10.0,0.7741935483870969
58127.0,32.59,117.04,24.5,2017.0,10.0,0.8416129032258064
58128.0,33.2,117.21,21.0,2017.0,10.0,0.7645161290322581
58129.0,33.09,117.5,14.9,2017.0,10.0,0.8087096774193548
58130.0,33.56,117.58,23.8,2017.0,10.0,0.8125806451612904
58131.0,33.58,118.13,25.0,2017.0,10.0,0.7845161290322581
58132.0,33.43,118.41,14.5,2017.0,10.0,0.8238709677419356
58135.0,33.29,118.13,16.900000000000002,2017.0,10.0,0.8341935483870968
58138.0,32.59,118.31,40.800000000000004,2017.0,10.0,0.7980645161290323
58139.0,33.18,118.55,10.600000000000001,2017.0,10.0,0.8858064516129032
58140.0,33.46,119.18,9.1,2017.0,10.0,0.8
58141.0,33.38,118.56,12.5,2017.0,10.0,0.8267741935483871
58143.0,33.48,119.51,4.800000000000001,2017.0,10.0,0.8322580645161289
58145.0,33.3,119.09,7.4,2017.0,10.0,0.8480645161290323
58146.0,33.28,119.46,3.0,2017.0,10.0,0.7974193548387096
58147.0,32.59,118.58,24.200000000000003,2017.0,10.0,0.8796774193548388
58148.0,33.16,119.21,3.3000000000000003,2017.0,10.0,0.8625806451612904
58150.0,33.45,120.18,1.8,2017.0,10.0,0.7929032258064517
58154.0,33.19,120.06,4.0,2017.0,10.0,0.8019354838709677
58158.0,33.1,120.27,3.1,2017.0,10.0,0.7887096774193549
58202.0,32.4,115.34,31.200000000000003,2017.0,10.0,0.8245161290322581
58203.0,32.52,115.44,32.7,2017.0,10.0,0.8245161290322581
58205.0,32.28,115.26,34.9,2017.0,10.0,0.8648387096774194
58207.0,32.1,115.03,42.800000000000004,2017.0,10.0,0.8529032258064517
58208.0,32.1,115.37,42.900000000000006,2017.0,10.0,0.8209677419354838
58210.0,32.39,116.14,25.200000000000003,2017.0,10.0,0.7964516129032257
58212.0,32.43,116.46,23.0,2017.0,10.0,0.8470967741935483
58214.0,32.22,116.18,27.900000000000002,2017.0,10.0,0.8193548387096774
58215.0,32.26,116.47,25.700000000000003,2017.0,10.0,0.8454838709677419
58220.0,32.28,117.09,28.1,2017.0,10.0,0.812258064516129
58221.0,32.51,117.18,26.8,2017.0,10.0,0.8345161290322581
58222.0,32.51,117.33,24.6,2017.0,10.0,0.8474193548387097
58223.0,32.48,117.59,31.400000000000002,2017.0,10.0,0.8509677419354839
58224.0,32.36,117.03,71.0,2017.0,10.0,0.8190322580645162
